Timestamp,SOC,SOH,remainingCapacity[0],remainingCapacity[1],fullCapacity[0],fullCapacity[1],voltage[0],voltage[1],current[0],current[1],temperature[0],temperature[1],timeToEmpty[0],timeToEmpty[1],timeToFull[0],timeToFull[1]
10/04/2023 02:34:17 PM,0,84,0,0,255,19,115,60,0,0,182,11,255,255,255,255
10/04/2023 02:34:19 PM,0,84,0,0,255,19,115,60,0,0,182,11,255,255,255,255
10/04/2023 02:34:21 PM,0,84,0,0,255,19,115,60,0,0,182,11,255,255,255,255
10/04/2023 02:34:23 PM,0,84,0,0,249,19,188,62,120,6,181,11,255,255,93,6
10/04/2023 02:34:25 PM,0,84,0,0,249,19,233,62,121,6,182,11,255,255,70,3
10/04/2023 02:34:27 PM,0,84,0,0,249,19,7,63,125,6,182,11,255,255,96,2
10/04/2023 02:34:29 PM,0,84,0,0,249,19,32,63,127,6,182,11,255,255,242,1
10/04/2023 02:34:31 PM,0,84,0,0,249,19,57,63,129,6,183,11,255,255,187,1
10/04/2023 02:34:33 PM,0,84,0,0,249,19,72,63,129,6,183,11,255,255,143,1
10/04/2023 02:34:35 PM,0,84,0,0,249,19,92,63,129,6,184,11,255,255,113,1
10/04/2023 02:34:37 PM,0,84,0,0,249,19,107,63,131,6,185,11,255,255,91,1
10/04/2023 02:34:39 PM,0,84,0,0,249,19,127,63,131,6,186,11,255,255,74,1
10/04/2023 02:34:41 PM,0,84,0,0,249,19,142,63,132,6,187,11,255,255,61,1
10/04/2023 02:34:43 PM,0,84,0,0,249,19,162,63,129,6,188,11,255,255,50,1
10/04/2023 02:34:46 PM,0,84,0,0,249,19,172,63,130,6,189,11,255,255,42,1
10/04/2023 02:34:48 PM,0,84,0,0,249,19,187,63,131,6,190,11,255,255,35,1
10/04/2023 02:34:50 PM,0,84,0,0,249,19,202,63,134,6,191,11,255,255,29,1
10/04/2023 02:34:52 PM,0,84,0,0,249,19,217,63,135,6,193,11,255,255,25,1
10/04/2023 02:34:54 PM,0,84,0,0,249,19,232,63,136,6,194,11,255,255,21,1
10/04/2023 02:34:56 PM,0,84,0,0,249,19,247,63,137,6,195,11,255,255,17,1
10/04/2023 02:34:58 PM,0,84,0,0,249,19,6,64,139,6,196,11,255,255,14,1
10/04/2023 02:35:00 PM,0,84,0,0,249,19,16,64,137,6,197,11,255,255,12,1
10/04/2023 02:35:02 PM,0,84,0,0,249,19,26,64,137,6,198,11,255,255,10,1
10/04/2023 02:35:04 PM,0,84,0,0,249,19,41,64,139,6,199,11,255,255,8,1
10/04/2023 02:35:06 PM,0,84,0,0,249,19,56,64,139,6,200,11,255,255,6,1
10/04/2023 02:35:08 PM,0,84,0,0,249,19,66,64,141,6,201,11,255,255,5,1
10/04/2023 02:35:10 PM,0,84,0,0,249,19,81,64,139,6,203,11,255,255,4,1
10/04/2023 02:35:12 PM,0,84,0,0,249,19,91,64,141,6,203,11,255,255,3,1
10/04/2023 02:35:14 PM,0,84,0,0,249,19,106,64,141,6,205,11,255,255,2,1
10/04/2023 02:35:16 PM,0,84,0,0,249,19,116,64,143,6,206,11,255,255,1,1
10/04/2023 02:35:18 PM,0,84,0,0,249,19,126,64,143,6,207,11,255,255,1,1
10/04/2023 02:35:20 PM,0,84,0,0,249,19,136,64,143,6,208,11,255,255,0,1
10/04/2023 02:35:22 PM,0,84,0,0,249,19,146,64,144,6,209,11,255,255,255,0
10/04/2023 02:35:24 PM,0,84,0,0,249,19,161,64,144,6,210,11,255,255,255,0
10/04/2023 02:35:26 PM,0,84,0,0,249,19,171,64,146,6,211,11,255,255,255,0
10/04/2023 02:35:28 PM,0,84,0,0,249,19,181,64,144,6,212,11,255,255,254,0
10/04/2023 02:35:30 PM,0,84,0,0,249,19,196,64,144,6,213,11,255,255,254,0
10/04/2023 02:35:32 PM,0,84,0,0,249,19,206,64,146,6,214,11,255,255,253,0
10/04/2023 02:35:34 PM,0,84,0,0,249,19,216,64,147,6,215,11,255,255,253,0
10/04/2023 02:35:36 PM,0,84,0,0,249,19,221,64,146,6,216,11,255,255,253,0
10/04/2023 02:35:38 PM,0,84,0,0,249,19,231,64,148,6,217,11,255,255,253,0
10/04/2023 02:35:40 PM,0,84,0,0,249,19,241,64,147,6,218,11,255,255,253,0
10/04/2023 02:35:42 PM,0,84,0,0,249,19,251,64,147,6,219,11,255,255,252,0
10/04/2023 02:35:44 PM,0,84,0,0,249,19,5,65,148,6,220,11,255,255,252,0
10/04/2023 02:35:46 PM,0,84,0,0,249,19,15,65,148,6,221,11,255,255,252,0
10/04/2023 02:35:48 PM,0,84,0,0,249,19,25,65,146,6,221,11,255,255,252,0
10/04/2023 02:35:50 PM,0,84,0,0,249,19,35,65,145,6,222,11,255,255,252,0
10/04/2023 02:35:52 PM,0,84,0,0,249,19,45,65,146,6,223,11,255,255,252,0
10/04/2023 02:35:54 PM,0,84,0,0,249,19,55,65,143,6,224,11,255,255,252,0
10/04/2023 02:35:56 PM,0,84,0,0,249,19,65,65,142,6,224,11,255,255,252,0
10/04/2023 02:35:58 PM,0,84,0,0,249,19,65,65,142,6,225,11,255,255,252,0
10/04/2023 02:36:00 PM,0,84,0,0,249,19,75,65,141,6,226,11,255,255,252,0
10/04/2023 02:36:02 PM,0,84,0,0,249,19,85,65,139,6,226,11,255,255,252,0
10/04/2023 02:36:04 PM,0,84,0,0,249,19,95,65,139,6,227,11,255,255,252,0
10/04/2023 02:36:06 PM,0,84,0,0,249,19,105,65,139,6,228,11,255,255,252,0
10/04/2023 02:36:08 PM,0,84,0,0,249,19,110,65,136,6,229,11,255,255,252,0
10/04/2023 02:36:10 PM,0,84,0,0,249,19,120,65,135,6,229,11,255,255,252,0
10/04/2023 02:36:12 PM,0,84,0,0,249,19,125,65,136,6,230,11,255,255,252,0
10/04/2023 02:36:14 PM,0,84,0,0,249,19,135,65,133,6,231,11,255,255,252,0
10/04/2023 02:36:16 PM,0,84,0,0,249,19,145,65,133,6,232,11,255,255,252,0
10/04/2023 02:36:18 PM,0,84,0,0,249,19,155,65,134,6,232,11,255,255,252,0
10/04/2023 02:36:20 PM,0,84,0,0,249,19,160,65,132,6,233,11,255,255,252,0
10/04/2023 02:36:22 PM,0,84,0,0,249,19,165,65,131,6,234,11,255,255,252,0
10/04/2023 02:36:24 PM,0,84,0,0,249,19,170,65,131,6,235,11,255,255,252,0
10/04/2023 02:36:26 PM,0,84,0,0,249,19,180,65,131,6,235,11,255,255,252,0
10/04/2023 02:36:28 PM,0,84,0,0,249,19,185,65,129,6,236,11,255,255,252,0
10/04/2023 02:36:30 PM,0,84,0,0,249,19,195,65,129,6,237,11,255,255,252,0
10/04/2023 02:36:32 PM,0,84,0,0,249,19,200,65,129,6,237,11,255,255,252,0
10/04/2023 02:36:34 PM,0,84,0,0,249,19,210,65,127,6,238,11,255,255,252,0
10/04/2023 02:36:36 PM,0,84,0,0,249,19,220,65,126,6,239,11,255,255,252,0
10/04/2023 02:36:38 PM,0,84,0,0,249,19,225,65,126,6,239,11,255,255,252,0
10/04/2023 02:36:40 PM,0,84,0,0,249,19,235,65,125,6,241,11,255,255,252,0
10/04/2023 02:36:42 PM,0,84,0,0,249,19,245,65,124,6,241,11,255,255,252,0
10/04/2023 02:36:44 PM,0,84,0,0,249,19,250,65,123,6,242,11,255,255,252,0
10/04/2023 02:36:46 PM,0,84,0,0,249,19,255,65,122,6,243,11,255,255,252,0
10/04/2023 02:36:48 PM,0,84,0,0,249,19,9,66,123,6,243,11,255,255,252,0
10/04/2023 02:36:50 PM,0,84,0,0,249,19,9,66,121,6,244,11,255,255,252,0
10/04/2023 02:36:52 PM,0,84,0,0,249,19,19,66,121,6,244,11,255,255,253,0
10/04/2023 02:36:54 PM,0,84,0,0,249,19,24,66,121,6,245,11,255,255,252,0
10/04/2023 02:36:56 PM,0,84,0,0,249,19,34,66,121,6,246,11,255,255,253,0
10/04/2023 02:36:58 PM,0,84,0,0,249,19,39,66,118,6,247,11,255,255,253,0
10/04/2023 02:37:00 PM,0,84,0,0,249,19,44,66,119,6,247,11,255,255,253,0
10/04/2023 02:37:02 PM,0,84,0,0,249,19,49,66,118,6,248,11,255,255,253,0
10/04/2023 02:37:04 PM,0,84,0,0,249,19,59,66,117,6,248,11,255,255,253,0
10/04/2023 02:37:06 PM,0,84,0,0,249,19,64,66,117,6,249,11,255,255,253,0
10/04/2023 02:37:08 PM,0,84,0,0,249,19,74,66,118,6,249,11,255,255,253,0
10/04/2023 02:37:10 PM,0,84,0,0,249,19,79,66,116,6,250,11,255,255,253,0
10/04/2023 02:37:12 PM,0,84,0,0,249,19,84,66,115,6,250,11,255,255,253,0
10/04/2023 02:37:14 PM,0,84,0,0,249,19,94,66,116,6,251,11,255,255,253,0
10/04/2023 02:37:16 PM,0,84,0,0,249,19,99,66,114,6,251,11,255,255,253,0
10/04/2023 02:37:18 PM,0,84,0,0,249,19,104,66,114,6,252,11,255,255,253,0
10/04/2023 02:37:20 PM,0,84,0,0,249,19,109,66,113,6,252,11,255,255,253,0
10/04/2023 02:37:23 PM,0,84,0,0,249,19,114,66,112,6,253,11,255,255,253,0
10/04/2023 02:37:25 PM,0,84,0,0,249,19,119,66,110,6,253,11,255,255,253,0
10/04/2023 02:37:27 PM,0,84,0,0,249,19,124,66,111,6,254,11,255,255,253,0
10/04/2023 02:37:29 PM,0,84,0,0,249,19,129,66,111,6,255,11,255,255,253,0
10/04/2023 02:37:31 PM,0,84,0,0,249,19,134,66,109,6,255,11,255,255,253,0
10/04/2023 02:37:33 PM,0,84,0,0,249,19,144,66,109,6,255,11,255,255,253,0
10/04/2023 02:37:35 PM,0,84,0,0,249,19,149,66,111,6,0,12,255,255,253,0
10/04/2023 02:37:37 PM,0,84,0,0,249,19,154,66,109,6,0,12,255,255,253,0
10/04/2023 02:37:39 PM,0,84,0,0,249,19,159,66,107,6,1,12,255,255,253,0
10/04/2023 02:37:41 PM,0,84,0,0,249,19,169,66,109,6,1,12,255,255,253,0
10/04/2023 02:37:43 PM,0,84,0,0,249,19,174,66,107,6,2,12,255,255,253,0
10/04/2023 02:37:45 PM,0,84,0,0,249,19,179,66,106,6,2,12,255,255,253,0
10/04/2023 02:37:47 PM,0,84,0,0,249,19,184,66,107,6,3,12,255,255,253,0
10/04/2023 02:37:49 PM,0,84,0,0,249,19,189,66,107,6,3,12,255,255,253,0
10/04/2023 02:37:51 PM,0,84,0,0,249,19,194,66,104,6,3,12,255,255,253,0
10/04/2023 02:37:53 PM,0,84,0,0,249,19,199,66,104,6,4,12,255,255,253,0
10/04/2023 02:37:55 PM,0,84,0,0,249,19,204,66,106,6,4,12,255,255,253,0
10/04/2023 02:37:57 PM,0,84,0,0,249,19,209,66,104,6,4,12,255,255,253,0
10/04/2023 02:37:59 PM,0,84,0,0,249,19,214,66,102,6,4,12,255,255,253,0
10/04/2023 02:38:01 PM,0,84,0,0,249,19,219,66,103,6,5,12,255,255,253,0
10/04/2023 02:38:03 PM,0,84,0,0,249,19,224,66,102,6,5,12,255,255,253,0
10/04/2023 02:38:05 PM,0,84,0,0,249,19,229,66,101,6,5,12,255,255,253,0
10/04/2023 02:38:07 PM,0,84,0,0,249,19,234,66,102,6,6,12,255,255,253,0
10/04/2023 02:38:09 PM,0,84,0,0,249,19,239,66,102,6,6,12,255,255,254,0
10/04/2023 02:38:11 PM,0,84,0,0,249,19,244,66,99,6,6,12,255,255,254,0
10/04/2023 02:38:13 PM,0,84,0,0,249,19,249,66,99,6,7,12,255,255,254,0
10/04/2023 02:38:15 PM,0,84,0,0,249,19,254,66,100,6,7,12,255,255,254,0
10/04/2023 02:38:17 PM,0,84,0,0,249,19,3,67,98,6,7,12,255,255,254,0
10/04/2023 02:38:19 PM,0,84,0,0,249,19,8,67,98,6,7,12,255,255,254,0
10/04/2023 02:38:21 PM,0,84,0,0,249,19,18,67,99,6,8,12,255,255,254,0
10/04/2023 02:38:23 PM,0,84,0,0,249,19,23,67,98,6,8,12,255,255,254,0
10/04/2023 02:38:25 PM,0,84,0,0,249,19,28,67,97,6,9,12,255,255,254,0
10/04/2023 02:38:27 PM,0,84,0,0,249,19,33,67,97,6,9,12,255,255,254,0
10/04/2023 02:38:29 PM,0,84,0,0,249,19,38,67,97,6,9,12,255,255,254,0
10/04/2023 02:38:31 PM,0,84,0,0,249,19,43,67,94,6,10,12,255,255,254,0
10/04/2023 02:38:33 PM,0,84,0,0,249,19,48,67,95,6,10,12,255,255,254,0
10/04/2023 02:38:35 PM,0,84,0,0,249,19,53,67,96,6,10,12,255,255,254,0
10/04/2023 02:38:37 PM,0,84,0,0,249,19,58,67,95,6,11,12,255,255,254,0
10/04/2023 02:38:39 PM,0,84,0,0,249,19,58,67,94,6,11,12,255,255,254,0
10/04/2023 02:38:41 PM,0,84,0,0,249,19,63,67,95,6,11,12,255,255,254,0
10/04/2023 02:38:43 PM,0,84,0,0,249,19,68,67,94,6,12,12,255,255,254,0
10/04/2023 02:38:45 PM,0,84,0,0,249,19,68,67,93,6,12,12,255,255,254,0
10/04/2023 02:38:47 PM,0,84,0,0,249,19,78,67,94,6,12,12,255,255,254,0
10/04/2023 02:38:49 PM,0,84,0,0,249,19,78,67,94,6,13,12,255,255,254,0
10/04/2023 02:38:51 PM,0,84,0,0,249,19,83,67,92,6,13,12,255,255,254,0
10/04/2023 02:38:53 PM,0,84,0,0,249,19,93,67,92,6,13,12,255,255,254,0
10/04/2023 02:38:55 PM,0,84,0,0,249,19,93,67,92,6,14,12,255,255,254,0
10/04/2023 02:38:57 PM,0,84,0,0,249,19,98,67,90,6,14,12,255,255,254,0
10/04/2023 02:38:59 PM,0,84,0,0,249,19,108,67,89,6,14,12,255,255,254,0
10/04/2023 02:39:01 PM,0,84,0,0,249,19,108,67,90,6,14,12,255,255,254,0
10/04/2023 02:39:03 PM,0,84,0,0,249,19,113,67,87,6,15,12,255,255,254,0
10/04/2023 02:39:05 PM,0,84,0,0,249,19,118,67,88,6,15,12,255,255,254,0
10/04/2023 02:39:07 PM,0,84,0,0,249,19,123,67,88,6,15,12,255,255,254,0
10/04/2023 02:39:09 PM,0,84,0,0,249,19,128,67,86,6,16,12,255,255,254,0
10/04/2023 02:39:11 PM,0,84,0,0,249,19,133,67,86,6,16,12,255,255,254,0
10/04/2023 02:39:13 PM,0,84,0,0,249,19,138,67,85,6,17,12,255,255,254,0
10/04/2023 02:39:15 PM,0,84,0,0,249,19,138,67,85,6,17,12,255,255,254,0
10/04/2023 02:39:17 PM,0,84,0,0,249,19,143,67,84,6,17,12,255,255,254,0
10/04/2023 02:39:19 PM,0,84,0,0,249,19,148,67,84,6,17,12,255,255,254,0
10/04/2023 02:39:21 PM,0,84,0,0,249,19,153,67,82,6,17,12,255,255,254,0
10/04/2023 02:39:23 PM,0,84,0,0,249,19,158,67,84,6,17,12,255,255,254,0
10/04/2023 02:39:25 PM,0,84,0,0,249,19,158,67,82,6,17,12,255,255,254,0
10/04/2023 02:39:27 PM,0,84,0,0,249,19,158,67,82,6,18,12,255,255,254,0
10/04/2023 02:39:29 PM,0,84,0,0,249,19,168,67,82,6,18,12,255,255,254,0
10/04/2023 02:39:31 PM,0,84,0,0,249,19,173,67,81,6,18,12,255,255,254,0
10/04/2023 02:39:33 PM,0,84,0,0,249,19,173,67,82,6,19,12,255,255,254,0
10/04/2023 02:39:35 PM,0,84,0,0,249,19,178,67,81,6,19,12,255,255,254,0
10/04/2023 02:39:37 PM,0,84,0,0,249,19,183,67,80,6,19,12,255,255,254,0
10/04/2023 02:39:39 PM,0,84,0,0,249,19,183,67,80,6,19,12,255,255,254,0
10/04/2023 02:39:41 PM,0,84,0,0,249,19,188,67,81,6,20,12,255,255,254,0
10/04/2023 02:39:43 PM,0,84,0,0,249,19,193,67,80,6,20,12,255,255,254,0
10/04/2023 02:39:45 PM,0,84,0,0,249,19,198,67,80,6,20,12,255,255,254,0
10/04/2023 02:39:47 PM,0,84,0,0,249,19,203,67,80,6,20,12,255,255,254,0
10/04/2023 02:39:49 PM,0,84,0,0,249,19,208,67,80,6,20,12,255,255,254,0
10/04/2023 02:39:51 PM,0,84,0,0,249,19,208,67,79,6,21,12,255,255,254,0
10/04/2023 02:39:53 PM,0,84,0,0,249,19,213,67,79,6,21,12,255,255,254,0
10/04/2023 02:39:55 PM,0,84,0,0,249,19,218,67,79,6,21,12,255,255,254,0
10/04/2023 02:39:57 PM,0,84,0,0,249,19,223,67,79,6,22,12,255,255,254,0
10/04/2023 02:40:00 PM,0,84,0,0,249,19,223,67,78,6,22,12,255,255,254,0
10/04/2023 02:40:02 PM,0,84,0,0,249,19,228,67,78,6,22,12,255,255,254,0
10/04/2023 02:40:04 PM,0,84,0,0,249,19,233,67,77,6,22,12,255,255,254,0
10/04/2023 02:40:06 PM,0,84,0,0,249,19,233,67,77,6,22,12,255,255,254,0
10/04/2023 02:40:08 PM,0,84,0,0,249,19,238,67,77,6,22,12,255,255,254,0
10/04/2023 02:40:10 PM,0,84,0,0,249,19,243,67,77,6,22,12,255,255,254,0
10/04/2023 02:40:12 PM,0,84,0,0,249,19,248,67,76,6,22,12,255,255,254,0
10/04/2023 02:40:14 PM,0,84,0,0,249,19,248,67,75,6,23,12,255,255,254,0
10/04/2023 02:40:16 PM,0,84,0,0,249,19,253,67,76,6,23,12,255,255,254,0
10/04/2023 02:40:18 PM,0,84,0,0,249,19,2,68,76,6,23,12,255,255,254,0
10/04/2023 02:40:20 PM,0,84,0,0,249,19,2,68,74,6,23,12,255,255,254,0
10/04/2023 02:40:22 PM,0,84,0,0,249,19,2,68,74,6,23,12,255,255,254,0
10/04/2023 02:40:24 PM,0,84,0,0,249,19,2,68,73,6,24,12,255,255,254,0
10/04/2023 02:40:26 PM,0,84,0,0,249,19,7,68,75,6,24,12,255,255,254,0
10/04/2023 02:40:28 PM,0,84,0,0,249,19,12,68,74,6,24,12,255,255,254,0
10/04/2023 02:40:30 PM,0,84,0,0,249,19,12,68,74,6,24,12,255,255,254,0
10/04/2023 02:40:32 PM,0,84,0,0,249,19,17,68,73,6,25,12,255,255,254,0
10/04/2023 02:40:34 PM,0,84,0,0,249,19,17,68,73,6,25,12,255,255,254,0
10/04/2023 02:40:36 PM,0,84,0,0,249,19,22,68,73,6,25,12,255,255,254,0
10/04/2023 02:40:38 PM,0,84,0,0,249,19,22,68,73,6,25,12,255,255,254,0
10/04/2023 02:40:40 PM,0,84,0,0,249,19,27,68,73,6,25,12,255,255,254,0
10/04/2023 02:40:42 PM,0,84,0,0,249,19,27,68,72,6,25,12,255,255,254,0
10/04/2023 02:40:44 PM,0,84,0,0,249,19,32,68,72,6,25,12,255,255,254,0
10/04/2023 02:40:46 PM,0,84,0,0,249,19,32,68,72,6,25,12,255,255,254,0
10/04/2023 02:40:48 PM,0,84,0,0,249,19,32,68,71,6,26,12,255,255,254,0
10/04/2023 02:40:50 PM,0,84,0,0,249,19,37,68,71,6,26,12,255,255,254,0
10/04/2023 02:40:52 PM,0,84,0,0,249,19,37,68,71,6,26,12,255,255,254,0
10/04/2023 02:40:54 PM,0,84,0,0,249,19,37,68,70,6,26,12,255,255,254,0
10/04/2023 02:40:56 PM,0,84,0,0,249,19,42,68,70,6,26,12,255,255,254,0
10/04/2023 02:40:58 PM,0,84,0,0,249,19,42,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:00 PM,0,84,0,0,249,19,42,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:02 PM,0,84,0,0,249,19,47,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:04 PM,0,84,0,0,249,19,47,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:06 PM,0,84,0,0,249,19,47,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:08 PM,0,84,0,0,249,19,52,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:10 PM,0,84,0,0,249,19,52,68,70,6,27,12,255,255,254,0
10/04/2023 02:41:12 PM,0,84,0,0,249,19,52,68,70,6,28,12,255,255,254,0
10/04/2023 02:41:14 PM,0,84,0,0,249,19,52,68,70,6,28,12,255,255,254,0
10/04/2023 02:41:16 PM,0,84,0,0,249,19,57,68,70,6,28,12,255,255,254,0
10/04/2023 02:41:18 PM,0,84,0,0,249,19,57,68,70,6,28,12,255,255,254,0
10/04/2023 02:41:20 PM,0,84,0,0,249,19,57,68,70,6,28,12,255,255,254,0
10/04/2023 02:41:22 PM,0,84,0,0,249,19,62,68,70,6,29,12,255,255,254,0
10/04/2023 02:41:24 PM,0,84,0,0,249,19,62,68,70,6,29,12,255,255,254,0
10/04/2023 02:41:26 PM,0,84,0,0,249,19,62,68,70,6,29,12,255,255,254,0
10/04/2023 02:41:28 PM,0,84,0,0,249,19,62,68,70,6,29,12,255,255,254,0
10/04/2023 02:41:30 PM,0,84,0,0,249,19,62,68,69,6,29,12,255,255,254,0
10/04/2023 02:41:32 PM,0,84,0,0,249,19,67,68,70,6,29,12,255,255,254,0
10/04/2023 02:41:34 PM,0,84,0,0,249,19,67,68,69,6,30,12,255,255,254,0
10/04/2023 02:41:36 PM,0,84,0,0,249,19,67,68,69,6,29,12,255,255,254,0
10/04/2023 02:41:38 PM,0,84,0,0,249,19,67,68,69,6,30,12,255,255,254,0
10/04/2023 02:41:40 PM,0,84,0,0,249,19,67,68,69,6,30,12,255,255,254,0
10/04/2023 02:41:42 PM,0,84,0,0,249,19,72,68,69,6,30,12,255,255,254,0
10/04/2023 02:41:44 PM,0,84,0,0,249,19,72,68,68,6,30,12,255,255,254,0
10/04/2023 02:41:46 PM,0,84,0,0,249,19,72,68,68,6,30,12,255,255,254,0
10/04/2023 02:41:48 PM,0,84,0,0,249,19,72,68,67,6,30,12,255,255,254,0
10/04/2023 02:41:50 PM,0,84,0,0,249,19,72,68,67,6,30,12,255,255,254,0
10/04/2023 02:41:52 PM,0,84,0,0,249,19,72,68,67,6,30,12,255,255,254,0
10/04/2023 02:41:54 PM,0,84,0,0,249,19,72,68,67,6,30,12,255,255,254,0
10/04/2023 02:41:56 PM,0,84,0,0,249,19,77,68,67,6,30,12,255,255,254,0
10/04/2023 02:41:58 PM,0,84,0,0,249,19,77,68,67,6,30,12,255,255,254,0
10/04/2023 02:42:00 PM,0,84,0,0,249,19,77,68,67,6,30,12,255,255,254,0
10/04/2023 02:42:02 PM,0,84,0,0,249,19,77,68,67,6,30,12,255,255,254,0
10/04/2023 02:42:04 PM,0,84,0,0,249,19,77,68,67,6,30,12,255,255,254,0
10/04/2023 02:42:06 PM,0,84,0,0,249,19,82,68,67,6,31,12,255,255,254,0
10/04/2023 02:42:08 PM,0,84,0,0,249,19,82,68,67,6,31,12,255,255,254,0
10/04/2023 02:42:10 PM,0,84,0,0,249,19,82,68,67,6,31,12,255,255,254,0
10/04/2023 02:42:12 PM,0,84,0,0,249,19,82,68,67,6,31,12,255,255,254,0
10/04/2023 02:42:14 PM,0,84,0,0,249,19,82,68,66,6,31,12,255,255,254,0
10/04/2023 02:42:16 PM,0,84,0,0,249,19,82,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:18 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:20 PM,0,84,0,0,249,19,87,68,67,6,31,12,255,255,253,0
10/04/2023 02:42:22 PM,0,84,0,0,249,19,87,68,65,6,31,12,255,255,253,0
10/04/2023 02:42:24 PM,0,84,0,0,249,19,87,68,67,6,31,12,255,255,253,0
10/04/2023 02:42:26 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:28 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:30 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:32 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:35 PM,0,84,0,0,249,19,87,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:37 PM,0,84,0,0,249,19,92,68,65,6,31,12,255,255,253,0
10/04/2023 02:42:39 PM,0,84,0,0,249,19,92,68,67,6,31,12,255,255,253,0
10/04/2023 02:42:41 PM,0,84,0,0,249,19,92,68,66,6,31,12,255,255,253,0
10/04/2023 02:42:43 PM,0,84,0,0,249,19,92,68,65,6,32,12,255,255,253,0
10/04/2023 02:42:45 PM,0,84,0,0,249,19,92,68,66,6,32,12,255,255,253,0
10/04/2023 02:42:47 PM,0,84,0,0,249,19,97,68,65,6,32,12,255,255,253,0
10/04/2023 02:42:49 PM,0,84,0,0,249,19,97,68,64,6,32,12,255,255,253,0
10/04/2023 02:42:51 PM,0,84,0,0,249,19,97,68,66,6,32,12,255,255,253,0
10/04/2023 02:42:53 PM,0,84,0,0,249,19,97,68,65,6,32,12,255,255,253,0
10/04/2023 02:42:55 PM,0,84,0,0,249,19,97,68,65,6,32,12,255,255,253,0
10/04/2023 02:42:57 PM,0,84,0,0,249,19,97,68,65,6,32,12,255,255,253,0
10/04/2023 02:42:59 PM,0,84,0,0,249,19,102,68,65,6,32,12,255,255,253,0
10/04/2023 02:43:01 PM,0,84,0,0,249,19,102,68,67,6,32,12,255,255,253,0
10/04/2023 02:43:03 PM,0,84,0,0,249,19,102,68,67,6,33,12,255,255,253,0
10/04/2023 02:43:05 PM,0,84,0,0,249,19,102,68,65,6,33,12,255,255,253,0
10/04/2023 02:43:07 PM,0,84,0,0,249,19,102,68,65,6,33,12,255,255,253,0
10/04/2023 02:43:09 PM,0,84,0,0,249,19,102,68,65,6,33,12,255,255,253,0
10/04/2023 02:43:11 PM,0,84,0,0,249,19,102,68,65,6,33,12,255,255,253,0
10/04/2023 02:43:13 PM,0,84,0,0,249,19,102,68,65,6,34,12,255,255,253,0
10/04/2023 02:43:15 PM,0,84,0,0,249,19,102,68,65,6,34,12,255,255,253,0
10/04/2023 02:43:17 PM,0,84,0,0,249,19,102,68,64,6,34,12,255,255,253,0
10/04/2023 02:43:19 PM,0,84,0,0,249,19,102,68,65,6,34,12,255,255,253,0
10/04/2023 02:43:21 PM,0,84,0,0,249,19,102,68,65,6,34,12,255,255,253,0
10/04/2023 02:43:23 PM,0,84,0,0,249,19,102,68,65,6,34,12,255,255,253,0
10/04/2023 02:43:25 PM,0,84,0,0,249,19,102,68,65,6,35,12,255,255,253,0
10/04/2023 02:43:27 PM,0,84,0,0,249,19,107,68,65,6,35,12,255,255,253,0
10/04/2023 02:43:29 PM,0,84,0,0,249,19,107,68,66,6,35,12,255,255,253,0
10/04/2023 02:43:31 PM,0,84,0,0,249,19,107,68,66,6,35,12,255,255,253,0
10/04/2023 02:43:33 PM,0,84,0,0,249,19,107,68,66,6,35,12,255,255,252,0
10/04/2023 02:43:35 PM,0,84,0,0,249,19,107,68,65,6,35,12,255,255,252,0
10/04/2023 02:43:37 PM,0,84,0,0,249,19,112,68,64,6,35,12,255,255,252,0
10/04/2023 02:43:39 PM,0,84,0,0,249,19,112,68,65,6,36,12,255,255,252,0
10/04/2023 02:43:41 PM,0,84,0,0,249,19,112,68,65,6,36,12,255,255,252,0
10/04/2023 02:43:43 PM,0,84,0,0,249,19,112,68,64,6,36,12,255,255,252,0
10/04/2023 02:43:45 PM,0,84,0,0,249,19,112,68,64,6,36,12,255,255,252,0
10/04/2023 02:43:47 PM,0,84,0,0,249,19,112,68,64,6,36,12,255,255,252,0
10/04/2023 02:43:49 PM,0,84,0,0,249,19,112,68,63,6,36,12,255,255,252,0
10/04/2023 02:43:51 PM,0,84,0,0,249,19,112,68,64,6,36,12,255,255,252,0
10/04/2023 02:43:53 PM,0,84,0,0,249,19,117,68,65,6,36,12,255,255,252,0
10/04/2023 02:43:55 PM,1,84,1,0,249,19,117,68,65,6,36,12,255,255,252,0
10/04/2023 02:43:57 PM,1,84,2,0,249,19,117,68,64,6,36,12,255,255,252,0
